,Name,Linea,Lon,Lat,UTM
0,Acera de San Ildefonso 12,C1,-3.59996655694,37.184085365,"(446746.0377395807, 4115462.3932074616)"
1,Acera del Darro 35,C7,-3.5970229985900004,37.1693533116,"(446997.023981364, 4113826.3960966747)"
2,acera del darro 40-fuente de las batallas,SN4,-3.5988991433899997,37.1715883443,"(446832.02644782414, 4114075.3966626925)"
3,Acera del Darro 9-Centro Comercial,SN4,-3.5985364330800005,37.171301726399996,"(446864.02609886136, 4114043.3965024375)"
4,Acera del Darro 9-Centro Comercial,C7,-3.5985364330800005,37.171301726399996,"(446864.02609886136, 4114043.3965024375)"
5,Albondon 14,C6,-3.6188255004900003,37.1826634312,"(445071.04147714056, 4115315.4069797164)"
6,Albondon 4,C6,-3.61683704334,37.1847379889,"(445249.04277735227, 4115544.404882597)"
7,Alejandro Otero,C5,-3.6065011756700014,37.1643745759,"(446152.0221091262, 4113279.4044559244)"
8,Alhambra - Generalife 2,C3,-3.585088548189998,37.17441554,"(448060.0252809068, 4114381.3859787397)"
9,Alixares Generalife,C4,-3.5831287826300002,37.1729829464,"(448233.0234994814, 4114221.38507155)"
10,Aljibe de las Tomasas 23,C1,-3.59158336258,37.1810266521,"(447488.03282763244, 4115118.3883292805)"
11,Ancha de Capuchinos - Jardines del Triunfo,N7,-3.6011838776400014,37.1841603281,"(446638.03812775115, 4115471.394038741)"
12,Ancha de Capuchinos - Jardines del Triunfo,N8,-3.6011838776400014,37.1841603281,"(446638.03812775115, 4115471.394038741)"
13,Ancha de Capuchinos - Jardines del Triunfo,C2,-3.6011838776400014,37.1841603281,"(446638.03812775115, 4115471.394038741)"
14,Ancha de Capuchinos 15,N7,-3.60303605199,37.1861520319,"(446475.040372015, 4115693.3946755114)"
15,Ancha de Capuchinos 15,N8,-3.60303605199,37.1861520319,"(446475.040372015, 4115693.3946755114)"
16,Ancha de Capuchinos 15,C2,-3.60303605199,37.1861520319,"(446475.040372015, 4115693.3946755114)"
17,Andaluces,LAC,-3.60818179621,37.1857832308,"(446018.0414080821, 4115655.398427117)"
18,Andarax 100,N9,-3.5876730728099995,37.1881581261,"(447840.0380790012, 4115907.383175381)"
19,Andarax 22,N9,-3.589457326109999,37.1886901128,"(447682.03901883005, 4115967.3842475587)"
20,Andarax 35-Carmenes San Miguel,N9,-3.5864578462500014,37.1869021815,"(447947.0366507435, 4115767.382732617)"
21,Andarax Fte 35,N9,-3.58780735983,37.1880402789,"(447828.0380103232, 4115894.3833033554)"
22,Andres Segovia - Centro Civico Zaidin,NOCTURNA,-3.595638624999999,37.1579935902,"(447112.01360576745, 4112565.398954403)"
23,Andres Segovia - Centro Civico Zaidin,S3,-3.595638624999999,37.1579935902,"(447112.01360576745, 4112565.398954403)"
24,Andres Segovia - Centro Civico Zaidin,SN2,-3.595638624999999,37.1579935902,"(447112.01360576745, 4112565.398954403)"
25,Andres Segovia - Fontiveros,NOCTURNA,-3.59486091238,37.1607918398,"(447183.01586494484, 4112875.3974612034)"
26,Andres Segovia - Fontiveros,S3,-3.59486091238,37.1607918398,"(447183.01586494484, 4112875.3974612034)"
27,Andres Segovia - Fontiveros,SN2,-3.59486091238,37.1607918398,"(447183.01586494484, 4112875.3974612034)"
28,Andres Segovia 1,S2,-3.5941159563,37.1649059661,"(447252.0192925043, 4113331.39554773)"
29,Andres Segovia 1,S3,-3.5941159563,37.1649059661,"(447252.0192925043, 4113331.39554773)"
30,Andres Segovia 1,SN2,-3.5941159563,37.1649059661,"(447252.0192925043, 4113331.39554773)"
31,Andres Segovia 35,S2,-3.59440686631,37.1632188874,"(447225.0178830267, 4113144.3963246476)"
32,Andres Segovia 35,S3,-3.59440686631,37.1632188874,"(447225.0178830267, 4113144.3963246476)"
33,Andres Segovia 35,SN2,-3.59440686631,37.1632188874,"(447225.0178830267, 4113144.3963246476)"
34,Andujar,N5,-3.6190728811199997,37.2088567116,"(445068.0645997296, 4118221.3983526574)"
35,Arabial - Centro Comercial,C6,-3.6120588564599996,37.1775785913,"(445668.03520941315, 4114747.4039185685)"
36,Arabial 109,C6,-3.61364858672,37.180535981300004,"(445529.0382345024, 4115076.4040486314)"
37,Arabial 16,C5,-3.60570300068,37.1673893333,"(446225.0245522346, 4113613.4028816884)"
38,Arabial 18,C5,-3.6062287235800006,37.1683421332,"(446179.02553085575, 4113719.402924352)"
39,Arabial 4,C5,-3.6049380433,37.1660952183,"(446292.02321017097, 4113469.402775173)"
40,Arco de Elvira 4,C1,-3.5996743135400004,37.1827437584,"(446771.03648104623, 4115313.393459103)"
41,Auditorio Manuel de Falla - Carmen de los Martires,C3,-3.58940334013,37.1744753096,"(447677.02647609595, 4114390.389001359)"
42,Auditorio Manuel de Falla - Carmen de los Martires,C4,-3.58940334013,37.1744753096,"(447677.02647609595, 4114390.389001359)"
43,Av Hospicio-Fte Triunfo,C1,-3.6019524844699995,37.1830567241,"(446569.0373588643, 4115349.3949532965)"
44,Av Hospicio-Fte Triunfo,C2,-3.6019524844699995,37.1830567241,"(446569.0373588643, 4115349.3949532965)"
45,Av del Hospicio - Triunfo,N7,-3.60206606726,37.1831733296,"(446559.0374917932, 4115362.394999265)"
46,Av del Hospicio - Triunfo,N8,-3.60206606726,37.1831733296,"(446559.0374917932, 4115362.394999265)"
47,Av del Hospicio - Triunfo,C1,-3.60206606726,37.1831733296,"(446559.0374917932, 4115362.394999265)"
48,Av del Hospicio - Triunfo,C2,-3.60206606726,37.1831733296,"(446559.0374917932, 4115362.394999265)"
49,Av. America - C.Esp. Zaidin,NOCTURNA,-3.6001587915400006,37.1613600875,"(446713.01777123334, 4112941.40100597)"
50,Av. America - C.Esp. Zaidin,U3,-3.6001587915400006,37.1613600875,"(446713.01777123334, 4112941.40100597)"
51,Av. America - Colegio,NOCTURNA,-3.6012272748999985,37.1625986131,"(446619.01914591895, 4113079.4013371947)"
52,Av. America - Colegio,U3,-3.6012272748999985,37.1625986131,"(446619.01914591895, 4113079.4013371947)"
53,Av. Andalucia - Diputacion 1,SN3,-3.6305748862400002,37.1961315194,"(444038.05643690913, 4116816.4107183213)"
54,Av. Andalucia - Diputacion 1,SN4,-3.6305748862400002,37.1961315194,"(444038.05643690913, 4116816.4107183213)"
55,Av. Andalucia - Diputacion 2,SN4,-3.6296570035300006,37.1955054188,"(444119.055643587, 4116746.4102870766)"
56,Av. Andalucia - IES Virgen de las Nieves,SN3,-3.6174153374099998,37.190738287100004,"(445202.0482126797, 4116210.4032700197)"
57,Av. Andalucia - Sindicatos,NOCTURNA,-3.6215754267199998,37.192429214200004,"(444834.05080082035, 4116400.4056335874)"
58,Av. Andalucia - Sindicatos,SN3,-3.6215754267199998,37.192429214200004,"(444834.05080082035, 4116400.4056335874)"
59,Av. Andalucia - Sindicatos,SN4,-3.6215754267199998,37.192429214200004,"(444834.05080082035, 4116400.4056335874)"
60,Av. Andalucia -Parque Almunia,SN3,-3.62392609314,37.1932912272,"(444626.0521808912, 4116497.406995954)"
61,Av. Andalucia -Parque Almunia,SN4,-3.62392609314,37.1932912272,"(444626.0521808912, 4116497.406995954)"
62,Av. Andalucia 91,SN4,-3.6243428928400006,37.193280020100005,"(444589.0522807246, 4116496.4072955074)"
63,Av. Argentinita 2,N4,-3.6147839835300006,37.1969355349,"(445440.0529734425, 4116896.3993346733)"
64,Av. Argentinita 2,SN2,-3.6147839835300006,37.1969355349,"(445440.0529734425, 4116896.3993346733)"
65,Av. Argentinita 7,N4,-3.6156756537099985,37.1957320529,"(445360.0521489646, 4116763.4003606504)"
66,Av. Argentinita 7,SN2,-3.6156756537099985,37.1957320529,"(445360.0521489646, 4116763.4003606504)"
67,Av. Barcelona 4,S0,-3.60230581753,37.162259624499995,"(446523.01913352683, 4113042.4022121658)"
68,Av. Barcelona 9,S0,-3.6015096096800003,37.1612721212,"(446593.01805223513, 4112932.401981576)"
69,Av. Constitucion 1 - Hacienda,N9,-3.6026502231300004,37.1829630418,"(446507.03746110754, 4115339.395483047)"
70,Av. Constitucion 4,N9,-3.60399947612,37.1840468722,"(446388.0387724409, 4115460.3960648202)"
71,Av. Constitucion 4,U2,-3.60399947612,37.1840468722,"(446388.0387724409, 4115460.3960648202)"
72,Av. De Cadiz 42,SN5,-3.60355863534,37.1555017547,"(446407.0135135051, 4112293.4053796097)"
73,Av. Dilar 14,NOCTURNA,-3.5998763347900002,37.1598201179,"(446737.0163400923, 4112770.4013253725)"
74,Av. Dilar 14,U3,-3.5998763347900002,37.1598201179,"(446737.0163400923, 4112770.4013253725)"
75,Av. Dilar 14,SN4,-3.5998763347900002,37.1598201179,"(446737.0163400923, 4112770.4013253725)"
76,Av. Dilar 10,U3,-3.59936251812,37.1617877713,"(446784.0179366565, 4112988.4002958653)"
77,Av. Dilar 10,SN4,-3.59936251812,37.1617877713,"(446784.0179366565, 4112988.4002958653)"
78,Av. Dilar - Cocheras Transportes Rober,U3,-3.60147028685,37.1506087242,"(446589.0086488089, 4111749.405564039)"
79,Av. Dilar - Cocheras Transportes Rober,SN4,-3.60147028685,37.1506087242,"(446589.0086488089, 4111749.405564039)"
80,Av. Dilar 109,U3,-3.6008341257099996,37.1527572873,"(446647.0103727096, 4111987.4043810824)"
81,Av. Dilar 109,SN4,-3.6008341257099996,37.1527572873,"(446647.0103727096, 4111987.4043810824)"
82,Av. Dilar 134,U3,-3.6010327602699994,37.152242481500004,"(446629.0099721339, 4111930.4047017503)"
83,Av. Dilar 134,SN4,-3.6010327602699994,37.152242481500004,"(446629.0099721339, 4111930.4047017503)"
84,Av. Dilar 2,U3,-3.59806051124,37.1637864394,"(446901.01935224823, 4113209.3987051286)"
85,Av. Dilar 2,SN4,-3.59806051124,37.1637864394,"(446901.01935224823, 4113209.3987051286)"
86,Av. Dilar 26,NOCTURNA,-3.6000225465300004,37.1583681206,"(446723.0150996097, 4112609.401917005)"
87,Av. Dilar 26,U3,-3.6000225465300004,37.1583681206,"(446723.0150996097, 4112609.401917005)"
88,Av. Dilar 26,SN4,-3.6000225465300004,37.1583681206,"(446723.0150996097, 4112609.401917005)"
89,Av. Dilar 56,NOCTURNA,-3.6004649821300005,37.155923081,"(446682.0130632755, 4112338.403052276)"
90,Av. Dilar 56,U3,-3.6004649821300005,37.155923081,"(446682.0130632755, 4112338.403052276)"
91,Av. Dilar 56,SN4,-3.6004649821300005,37.155923081,"(446682.0130632755, 4112338.403052276)"
92,Av. Dilar 71,NOCTURNA,-3.60043368976,37.1562387304,"(446685.01333337976, 4112373.402926904)"
93,Av. Dilar 71,U3,-3.60043368976,37.1562387304,"(446685.01333337976, 4112373.402926904)"
94,Av. Dilar 71,SN4,-3.60043368976,37.1562387304,"(446685.01333337976, 4112373.402926904)"
95,Av. Dilar 89,NOCTURNA,-3.6005994165199997,37.1544080435,"(446669.01176476205, 4112170.4036585097)"
96,Av. Dilar 89,U3,-3.6005994165199997,37.1544080435,"(446669.01176476205, 4112170.4036585097)"
97,Av. Dilar 89,SN4,-3.6005994165199997,37.1544080435,"(446669.01176476205, 4112170.4036585097)"
98,Av. Dilar 94,U3,-3.60080775083,37.153694880399996,"(446650.01119147777, 4112091.404054616)"
99,Av. Dilar 94,SN4,-3.60080775083,37.153694880399996,"(446650.01119147777, 4112091.404054616)"
100,Av. Federico G? Lorca 15,N4,-3.6191987003800006,37.2007975857,"(445051.05753855355, 4117327.4011428705)"
101,Av. Federico G? Lorca 24,N4,-3.6183225878600003,37.2011446865,"(445129.05761352985, 4117365.400404618)"
102,Av. Federico G? Lorca 27,N4,-3.6202289512400014,37.2027662581,"(444961.0595437508, 4117546.401210228)"
103,Av. Federico G? Lorca 28,N4,-3.62078912079,37.2023667136,"(444911.05934037187, 4117502.4017372564)"
104,Av. Federico G? Lorca 9,N4,-3.6173132582800003,37.1989685669,"(445217.0554311365, 4117123.400431521)"
105,Av. Fuente Nueva - Colegio Mayor Albaicin,C6,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
106,Av. Fuente Nueva - Colegio Mayor Albaicin,U2,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
107,Av. Fuente Nueva - Colegio Mayor Albaicin,U3,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
108,Av. Fuente Nueva - Colegio Mayor Albaicin,SN1,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
109,Av. Fuente Nueva - Colegio Mayor Albaicin,SN3,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
110,Av. Fuente Nueva - Colegio Mayor Albaicin,SN5,-3.60778220547,37.1794935165,"(446049.03576337994, 4114957.400262953)"
111,Av. Madrid -Junto antigua carcel,C6,-3.60726687944,37.1911241926,"(446103.04586989357, 4116247.3959832545)"
112,Av. Madrid 25,NOCTURNA,-3.60693820328,37.1908824975,"(446132.04557004914, 4116220.3958357605)"
113,Av. Madrid 25,SN1,-3.60693820328,37.1908824975,"(446132.04557004914, 4116220.3958357605)"
114,Av. Maracena 152,N3,-3.62647640825,37.2033193293,"(444407.0616795335, 4117611.405414453)"
115,Av. Pulianas 60,N5,-3.60410195101,37.196927322,"(446388.0501453034, 4116889.391805433)"
116,Av. Pulianas 60,N6,-3.60410195101,37.196927322,"(446388.0501453034, 4116889.391805433)"
117,Av. Sierra Nevada 138,SN1,-3.5314878882599996,37.1577664099,"(452807.99638801103, 4112506.3537206952)"
118,Av. Sta M? Alhambra 1,C7,-3.57238368545,37.1641564564,"(449181.01286964107, 4113236.38046434)"
119,Av. Sta M? Alhambra 2,C7,-3.5826101526,37.1685145427,"(448276.0194230755, 4113725.386212882)"
120,Av. Sta M? Alhambra 3,C7,-3.58266619248,37.1684782115,"(448271.0194058366, 4113721.3862706027)"
121,Av. Sta M? Alhambra 4,C4,-3.5819097470599996,37.1697168441,"(448339.0202972925, 4113858.3853095523)"
122,Av. Sta M? Alhambra 4,C7,-3.5819097470599996,37.1697168441,"(448339.0202972925, 4113858.3853095523)"
123,Av. Sta M? Alhambra 5,C7,-3.5817751377900002,37.169789616399996,"(448351.020325396, 4113866.385198036)"
124,Av. de Sierra Nevada - Los Pinillos,SN1,-3.5272654100699996,37.1578843987,"(453182.99537239794, 4112517.35069681)"
125,Av. de Sierra Nevada 108,SN1,-3.536325035,37.1585739421,"(452378.99838345265, 4112598.3568701805)"
126,Av. de Sierra Nevada 140,SN1,-3.5329225555800003,37.158390960300004,"(452680.9973198628, 4112576.3545300667)"
127,Av. de Sierra Nevada 23,SN1,-3.5465627496499996,37.1617542631,"(451472.00390556146, 4112956.363040212)"
128,Av. de Sierra Nevada 37,SN1,-3.5413822940099995,37.1602275931,"(451931.0011848085, 4112784.359890622)"
129,Av. de Sierra Nevada 63,SN1,-3.5363252257599997,37.1586009834,"(452378.99840753106, 4112601.356861564)"
130,Av. de Sierra Nevada 90,SN1,-3.5380185269,37.1591612044,"(452228.99935131206, 4112664.3578772875)"
131,Av. del Hospicio - C. Adtvo Triunfo,C1,-3.60057646444,37.184280586599996,"(446692.03807292785, 4115484.3935738937)"
132,Av. del Hospicio - C. Adtvo Triunfo,C2,-3.60057646444,37.184280586599996,"(446692.03807292785, 4115484.3935738937)"
133,Av. del Hospicio-Hospital Real,C1,-3.6006896192199997,37.1843431116,"(446682.03815787524, 4115491.393632913)"
134,Av.America 8-Centro Salud Zaidin Centro,NOCTURNA,-3.60022565275,37.161269609099996,"(446707.01770906686, 4112931.401085237)"
135,Av.Andalucia 19,SN3,-3.61531187939,37.1897757081,"(445388.04680898704, 4116102.4021072057)"
136,Av.Andalucia 27,SN3,-3.6193702497300007,37.191440199,"(445029.0493469949, 4116289.4044075324)"
137,Av.Andalucia 38 - IES Virgen de las Nieves,SN3,-3.61790324453,37.191159403,"(445159.0487121612, 4116257.40346604)"
138,Av.Cervantes 1,NOCTURNA,-3.589916225369999,37.1665404297,"(447626.0196190886, 4113510.392034695)"
139,Av.Cervantes 1,S0,-3.589916225369999,37.1665404297,"(447626.0196190886, 4113510.392034695)"
140,Av.Cervantes 1,S1,-3.589916225369999,37.1665404297,"(447626.0196190886, 4113510.392034695)"
141,Av.Cervantes 1,SN3,-3.589916225369999,37.1665404297,"(447626.0196190886, 4113510.392034695)"
142,Av.Cervantes 6,NOCTURNA,-3.5894131748,37.165578429600004,"(447670.0186379957, 4113403.3920027413)"
143,Av.Cervantes 6,S1,-3.5894131748,37.165578429600004,"(447670.0186379957, 4113403.3920027413)"
144,Av.Cervantes 6,SN3,-3.5894131748,37.165578429600004,"(447670.0186379957, 4113403.3920027413)"
145,Av.Constitucion 27,NOCTURNA,-3.608396495930002,37.1858632557,"(445999.0415358839, 4115664.398551547)"
146,Av.Dilar 121,U3,-3.60118535145,37.151601712,"(446615.00944772427, 4111859.405020937)"
147,Av.Dilar 121,SN4,-3.60118535145,37.151601712,"(446615.00944772427, 4111859.405020937)"
148,Av.Madrid 23,NOCTURNA,-3.6068000512300005,37.1905136314,"(446144.0452092507, 4116179.3958690753)"
149,Av.Madrid 23,N5,-3.6068000512300005,37.1905136314,"(446144.0452092507, 4116179.3958690753)"
150,Av.Madrid 23,N6,-3.6068000512300005,37.1905136314,"(446144.0452092507, 4116179.3958690753)"
151,Av.Madrid 23,U1,-3.6068000512300005,37.1905136314,"(446144.0452092507, 4116179.3958690753)"
152,Av.Madrid 23,SN1,-3.6068000512300005,37.1905136314,"(446144.0452092507, 4116179.3958690753)"
153,Av.Madrid- Hospital Clinico,NOCTURNA,-3.60489306311,37.188738603699996,"(446312.04314136144, 4115981.395122632)"
154,Av.Madrid- Hospital Clinico,C6,-3.60489306311,37.188738603699996,"(446312.04314136144, 4115981.395122632)"
155,Av.Madrid- Hospital Clinico,SN1,-3.60489306311,37.188738603699996,"(446312.04314136144, 4115981.395122632)"
156,Av.Maracena 133,N3,-3.6262363513999984,37.2029059556,"(444428.06125256635, 4117565.4053920987)"
157,Av.Pulianas 11,N7,-3.60379721582,37.189780794,"(446410.04376942833, 4116096.39399067)"
158,Av.Pulianas 11,N8,-3.60379721582,37.189780794,"(446410.04376942833, 4116096.39399067)"
159,Av.Pulianas 63,N5,-3.6043553611300014,37.1962049138,"(446365.0495758178, 4116809.3922282755)"
160,Av.Pulianas 63,N6,-3.6043553611300014,37.1962049138,"(446365.0495758178, 4116809.3922282755)"
161,Av.de Sierra Nevada 22- Parque Acuatico,SN1,-3.54634844138,37.161710179699995,"(451491.0038096233, 4112951.3629019097)"
162,Av.de Sierra Nevada 36,SN1,-3.5446541835900014,37.1610329002,"(451641.00276275945, 4112875.3619284043)"
163,Av.de Sierra Nevada 68,SN1,-3.54134786579,37.1601376097,"(451934.00109586515, 4112774.359900271)"
164,Av.de Sierra Nevada 81,SN1,-3.5327650790300007,37.1584187095,"(452694.99730228324, 4112579.354410284)"
165,Av.de Sierra Nevada 97,SN1,-3.5313197175999997,37.157875331599996,"(452822.9964393922, 4112518.3535687826)"
166,Avda Cervantes 13,NOCTURNA,-3.5889601473300003,37.1652561744,"(447710.01823392295, 4113367.3917925805)"
167,Avda Cervantes 13,S0,-3.5889601473300003,37.1652561744,"(447710.01823392295, 4113367.3917925805)"
168,Avda Cervantes 13,S1,-3.5889601473300003,37.1652561744,"(447710.01823392295, 4113367.3917925805)"
169,Avda Cervantes 13,SN3,-3.5889601473300003,37.1652561744,"(447710.01823392295, 4113367.3917925805)"
170,Avda Dilar 33,NOCTURNA,-3.5998016505300003,37.158919093,"(446743.0155267375, 4112670.401579894)"
171,Avda Dilar 33,U3,-3.5998016505300003,37.158919093,"(446743.0155267375, 4112670.401579894)"
172,Avda Dilar 33,SN4,-3.5998016505300003,37.158919093,"(446743.0155267375, 4112670.401579894)"
173,Avda Dilar 9,SN4,-3.5991498146300005,37.1619510979,"(446803.0180245472, 4113006.4000899973)"
174,Avda Sierra Nevada 29,SN1,-3.5446773539,37.161122934299996,"(451639.0028481341, 4112885.361912757)"
175,Avenida Constitucion 21,N9,-3.6076842265300004,37.185551417199996,"(446062.0410722027, 4115629.3981540552)"
176,Avenida Constitucion 21,U3,-3.6076842265300004,37.185551417199996,"(446062.0410722027, 4115629.3981540552)"
177,Avenida Constitucion 21,SN1,-3.6076842265300004,37.185551417199996,"(446062.0410722027, 4115629.3981540552)"
178,Avenida Constitucion 21,SN3,-3.6076842265300004,37.185551417199996,"(446062.0410722027, 4115629.3981540552)"
179,Avenida Fuente Nueva,C6,-3.6079632366100003,37.1795917428,"(446033.0358980383, 4114968.4003569107)"
180,Avenida Fuente Nueva,U2,-3.6079632366100003,37.1795917428,"(446033.0358980383, 4114968.4003569107)"
181,Avenida Fuente Nueva,U3,-3.6079632366100003,37.1795917428,"(446033.0358980383, 4114968.4003569107)"
182,Avenida Fuente Nueva,SN1,-3.6079632366100003,37.1795917428,"(446033.0358980383, 4114968.4003569107)"
183,Avenida Fuente Nueva,SN3,-3.6079632366100003,37.1795917428,"(446033.0358980383, 4114968.4003569107)"
184,Avenida del Sur - Sanidad,N1,-3.61260096559,37.1875272316,"(445627.0441131038, 4115851.400956206)"
185,Avenida del Sur - Sanidad,N3,-3.61260096559,37.1875272316,"(445627.0441131038, 4115851.400956206)"
186,Avenida del Sur - Sanidad,SN3,-3.61260096559,37.1875272316,"(445627.0441131038, 4115851.400956206)"
187,Ayto. Cenes de la Vega,SN1,-3.53869545829,37.1593294006,"(452168.9996791041, 4112683.3582979683)"
188,Baden Powell - Santa Juliana,SN5,-3.6089497570099995,37.1536894335,"(445927.01334993856, 4112095.4097917513)"
189,Bda Bobadilla - Secadero,N1,-3.64577392557,37.1920205038,"(442686.0568390272, 4116369.4227994964)"
190,Bda Bobadilla 1,N1,-3.6440248456199997,37.1917055114,"(442841.0560991507, 4116333.421676843)"
191,Bda Bobadilla 2,N1,-3.64402423389,37.191633403000004,"(442841.0560359654, 4116325.4216920966)"
192,Beethoven - IES Alhambra,SN5,-3.6035357285899985,37.156872003400004,"(446410.0147145033, 4112445.4048970584)"
193,Bola de Oro 2,S0,-3.5863051169700015,37.1612761102,"(447943.01402192545, 4112924.3912600516)"
194,Bola de Oro 2,S1,-3.5863051169700015,37.1612761102,"(447943.01402192545, 4112924.3912600516)"
195,Bola de Oro 2,SN3,-3.5863051169700015,37.1612761102,"(447943.01402192545, 4112924.3912600516)"
196,Bola de Oro 3,S0,-3.5861044132499997,37.1615385085,"(447961.0142001137, 4112953.391028285)"
197,Bola de Oro 3,S1,-3.5861044132499997,37.1615385085,"(447961.0142001137, 4112953.391028285)"
198,Bola de Oro 3,SN3,-3.5861044132499997,37.1615385085,"(447961.0142001137, 4112953.391028285)"
199,C/ Borreguiles,S0,-3.5828240020099997,37.1640876078,"(448254.0155771977, 4113234.387859444)"
200,C/ Neptuno5,C5,-3.60637546274,37.1697926385,"(446167.0268474916, 4113880.402539707)"
201,Caleta,LAC,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
202,Caleta,LAC,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
203,Caleta,N1,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
204,Caleta,N1,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
205,Caleta,N3,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
206,Caleta,N3,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
207,Caleta,N4,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
208,Caleta,N4,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
209,Caleta,N5,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
210,Caleta,N5,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
211,Caleta,N6,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
212,Caleta,N6,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
213,Caleta,U1,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
214,Caleta,U1,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
215,Caleta,SN3,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
216,Caleta,SN3,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
217,Caleta,SN5,-3.6105013529800005,37.1870242592,"(445813.0431146211, 4115794.3996485593)"
218,Caleta,SN5,-3.61044502319,37.1870245491,"(445818.0430998816, 4115794.3996101194)"
219,Calle Arabial 101,C6,-3.61295182049,37.179349736999995,"(445590.0370057129, 4114944.4039506773)"
220,Calle Fontiveros,S2,-3.5952827632300015,37.161447748,"(447146.01655498764, 4112948.397539125)"
221,Calle Fontiveros,S3,-3.5952827632300015,37.161447748,"(447146.01655498764, 4112948.397539125)"
222,Calle Fontiveros,SN2,-3.5952827632300015,37.161447748,"(447146.01655498764, 4112948.397539125)"
223,Callejon de las Tomasas 7,C1,-3.59437703749,37.1810036745,"(447240.0335460219, 4115117.390311936)"
224,Camino Bajo de Huetor 70,S0,-3.58912046736,37.1597838655,"(447692.01345312473, 4112760.393748844)"
225,camino de caicena - edif. garcia lorca,S0,-3.58109756575,37.1577772396,"(448403.0095556362, 4112533.3887664597)"
226,Camino de Caicena 1,S0,-3.5749272132199996,37.154967872,"(448949.005441271, 4112218.385364714)"
227,Camino de Caicena 1,S0,-3.5750050877399997,37.1548412981,"(448942.00535025506, 4112204.3854621197)"
228,Camino de Caicena 2,S0,-3.5774025358499997,37.1561547213,"(448730.0071444692, 4112351.38671072)"
229,Camino de Caicena 2,S0,-3.57750286179,37.1560190225,"(448721.007051578, 4112336.3868257157)"
230,Camino de Caicena 3,S0,-3.5797416274899985,37.1571889454,"(448523.008677048, 4112467.388014385)"
231,Camino de Caicena 3,S0,-3.57972974726,37.1571078771,"(448524.00860282814, 4112458.3880325514)"
232,Camino Viejo del Fargue 19,N8,-3.58887945016,37.1897205771,"(447734.0397742541, 4116081.3834967227)"
233,camino de caicena -fte edificio garcia lorca,S0,-3.58118690114,37.1576776477,"(448395.0094914336, 4112522.388862029)"
234,Camino de Ronda 71,NOCTURNA,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
235,Camino de Ronda 71,U3,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
236,Camino de Ronda 71,SN1,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
237,Camino de Ronda 71,SN2,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
238,Camino de Ronda 71,SN3,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
239,Camino de Ronda 71,SN4,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
240,Camino de Ronda 71,SN5,-3.606190097309998,37.1705597762,"(446184.0274740012, 4113965.402151001)"
241,Camino de las Conejeras - Serrallo 1,S1,-3.5794223236400002,37.1581459927,"(448552.0094358362, 4112573.38746023)"
242,Camino de las Conejeras – Serrallo 1,SN3,-3.5794223236400002,37.1581459927,"(448552.0094358362, 4112573.38746023)"
243,Campo del Principe 3,C4,-3.5920524740300004,37.173281284699996,"(447441.0261253708, 4114259.3912628572)"
244,Campus Universitario - Alojamientos Universitarios,U1,-3.59831595333,37.1905026435,"(446897.0429574258, 4116173.389890305)"
245,Campus Universitario - Alojamientos Universitarios,U2,-3.59831595333,37.1905026435,"(446897.0429574258, 4116173.389890305)"
246,Campus Universitario - Alojamientos Universitarios,U3,-3.59831595333,37.1905026435,"(446897.0429574258, 4116173.389890305)"
247,Campus Universitario - Doctor Salvatierra,U3,-3.59806861,37.192000211,"(446920.0442116345, 4116339.389206194)"
